@relation FuncionCuadratica

@attribute controlVar0 numeric
@attribute controlVar1 numeric
@attribute controlVar2 numeric
@attribute controlVar3 numeric
@attribute varObjetivo numeric

@data
3,0,0.2,-0.4,0
3,0,0.2,-0.2,0
3,0,0.2,0,0
3,0,0.2,0.2,0
3,0,0.2,0.4,0
3,0,0.2,0.6,0
3,0,0.2,0.8,0
3,0,0.2,1,0
3,0,0.4,-1,0
3,0,0.4,-0.8,1.123148
3,0,0.4,-0.6,0
3,0,0.4,-0.4,1.31269
3,0,0.4,-0.2,0
3,0,0.4,0,0
3,0,0.4,0.2,0
3,0,0.4,0.4,0
3,0,0.4,0.6,0
3,0,0.4,0.8,0
3,0,0.4,1,0
3,0,0.6,-1,0
3,0,0.6,-0.8,-1.184703
3,0,0.6,-0.6,-1.039931
3,0,0.6,-0.4,0
3,0,0.6,-0.2,0
3,0,0.6,0,0
3,0,0.6,0.2,0
3,0,0.6,0.4,0
3,0,0.6,0.6,0
3,0,0.6,0.8,-2
3,0,0.6,1,-1.778118
3,0,0.8,-1,0
3,0,0.8,-0.8,0
3,0,0.8,-0.6,-0.85605
3,0,0.8,-0.4,0
3,0,0.8,-0.2,0
3,0,0.8,0,0
3,0,0.8,0.2,0
3,0,0.8,0.4,0
3,0,0.8,0.6,0
3,0,0.8,0.8,0
3,0,0.8,1,0
3,0,1,-1,1.101752
3,0,1,-0.8,-2
3,0,1,-0.6,1.634642
3,0,1,-0.4,0
3,0,1,-0.2,0
3,0,1,0,0
3,0,1,0.2,0
3,0,1,0.4,0
3,0,1,0.6,0
3,0,1,0.8,1.091487
3,0,1,1,0
3,0,-1,-1,0
3,0,-1,-0.8,0
3,0,-1,-0.6,0
3,0,-1,-0.4,0
3,0,-1,-0.2,0
3,0,-1,0,0
3,0,-1,0.2,0
3,0,-1,0.4,0
3,0,-1,0.6,-2
3,0,-1,0.8,0
3,0,-1,1,0
3,0,-0.8,-1,0
3,0,-0.8,-0.8,0
3,0,-0.8,-0.6,0
3,0,-0.8,-0.4,0
3,0,-0.8,-0.2,0
3,0,-0.8,0,0
3,0,-0.8,0.2,0
3,0,-0.8,0.4,0
3,0,-0.8,0.6,0
3,0,-0.8,0.8,-2
3,0,-0.8,1,0
3,0,-0.6,-1,0
3,0,-0.6,-0.8,0
3,0,-0.6,-0.6,0
3,0,-0.6,-0.4,0
3,0,-0.6,-0.2,0
3,0,-0.6,0,0
3,0,-0.6,0.2,0
3,0,-0.6,0.4,0
3,0,-0.6,0.6,0
3,0,-0.6,0.8,0
3,0,-0.6,1,0
3,0,-0.4,-1,0
3,0,-0.4,-0.8,0
3,0,-0.4,-0.6,0
3,0,-0.4,-0.4,0
3,0,-0.4,-0.2,0
3,0,-0.4,0,0
3,0,-0.4,0.2,0
3,0,-0.4,0.4,0
3,0,-0.4,0.6,0
3,0,-0.4,0.8,0
3,0,-0.4,1,0
3,0,-0.2,-1,0
3,0,-0.2,-0.8,0
3,0,-0.2,-0.6,0
3,0,-0.2,-0.4,0
3,0,-0.2,-0.2,0
3,0,-0.2,0,0
3,0,-0.2,0.2,0
3,0,-0.2,0.4,0
3,0,-0.2,0.6,0
3,0,-0.2,0.8,0
3,0,-0.2,1,0
3,0,0,-1,0
3,0,0,-0.8,0
3,0,0,-0.6,0
3,0,0,-0.4,0
3,0,0,-0.2,0
3,0,0,0,0
3,0,0,0.2,0
3,0,0,0.4,0
3,0,0,0.6,0
3,0,0,0.8,0
3,0,0,1,0
3,0,0.2,-1,0.966232
3,0,0.2,-0.8,0
3,0,0.2,-0.6,0
3,0,0.2,-0.4,0
3,0,0.2,-0.2,0
3,0,0.2,0,0.802636
3,0,0.2,0.2,-2
3,0,0.2,0.4,0
3,0,0.2,0.6,0
3,0,0.2,0.8,0
3,0,0.2,1,0
3,0,0.4,-1,0
3,0,0.4,-0.8,0
3,0,0.4,-0.6,0
3,0,0.4,-0.4,0
3,0,0.4,-0.2,0
3,0,0.4,0,0
3,0,0.4,0.2,0
3,0,0.4,0.4,0.96978
3,0,0.4,0.6,0
3,0,0.4,0.8,0
3,0,0.4,1,0
3,0,0.6,-1,0
3,0,0.6,-0.8,0
3,0,0.6,-0.6,0
3,0,0.6,-0.4,1.124438
3,0,0.6,-0.2,0
3,0,0.6,0,0
3,0,0.6,0.2,0
3,0,0.6,0.4,0
3,0,0.6,0.6,0
3,0,0.6,0.8,0
3,0,0.6,1,0
3,0,0.8,-1,0
3,0,0.8,-0.8,0.302423
3,0,0.8,-0.6,0
3,0,0.8,-0.4,0
3,0,0.8,-0.2,0
3,0,0.8,0,0
3,0,0.8,0.2,0
3,0,0.8,0.4,0
3,0,0.8,0.6,0
3,0,0.8,0.8,0
3,0,0.8,1,0
3,0,1,-1,0
3,0,1,-0.8,0
3,0,1,-0.6,0
3,0,1,-0.4,0
3,0,1,-0.2,0
3,0,1,0,0
3,0,1,0.2,0
3,0,1,0.4,0
3,0,1,0.6,1.293756
3,0,1,0.8,0
3,0,1,1,0
3,0,-1,-1,0
3,0,-1,-0.8,0
3,0,-1,-0.6,0
3,0,-1,-0.4,0
3,0,-1,-0.2,0
3,0,-1,0,0
3,0,-1,0.2,0
3,0,-1,0.4,0
3,0,-1,0.6,0
3,0,-1,0.8,0
3,0,-1,1,0
3,0,-0.8,-1,0
3,0,-0.8,-0.8,0
3,0,-0.8,-0.6,0
3,0,-0.8,-0.4,0
3,0,-0.8,-0.2,0
3,0,-0.8,0,0
3,0,-0.8,0.2,0
3,0,-0.8,0.4,0
3,0,-0.8,0.6,0
3,0,-0.8,0.8,0
3,0,-0.8,1,0
3,0,-0.6,-1,0
3,0,-0.6,-0.8,0
3,0,-0.6,-0.6,0
3,0,-0.6,-0.4,0
3,0,-0.6,-0.2,0
3,0,-0.6,0,0
3,0,-0.6,0.2,0
3,0,-0.6,0.4,0
3,0,-0.6,0.6,0
3,0,-0.6,0.8,0
3,0,-0.6,1,0
3,0,-0.4,-1,0
3,0,-0.4,-0.8,0
3,0,-0.4,-0.6,0
3,0,-0.4,-0.4,0
3,0,-0.4,-0.2,0
3,0,-0.4,0,0
3,0,-0.4,0.2,0
3,0,-0.4,0.4,0
3,0,-0.4,0.6,0
3,0,-0.4,0.8,0
3,0,-0.4,1,0
3,0,-0.2,-1,0
3,0,-0.2,-0.8,0
3,0,-0.2,-0.6,0
3,0,-0.2,-0.4,0
3,0,-0.2,-0.2,0
3,0,-0.2,0,0
3,0,-0.2,0.2,0
3,0,-0.2,0.4,0
3,0,-0.2,0.6,0
3,0,-0.2,0.8,0
3,0,-0.2,1,0
3,0,0,-1,0
3,0,0,-0.8,0
3,0,0,-0.6,0
3,0,0,-0.4,0
3,0,0,-0.2,0
3,0,0,0,0
3,0,0,0.2,0
3,0,0,0.4,0
3,0,0,0.6,0
3,0,0,0.8,0
3,0,0,1,0
3,0,0.2,-1,0
3,0,0.2,-0.8,0
3,0,0.2,-0.6,0
3,0,0.2,-0.4,0
3,0,0.2,-0.2,0
3,0,0.2,0,0
3,0,0.2,0.2,0
3,0,0.2,0.4,0
3,0,0.2,0.6,0
3,0,0.2,0.8,0
3,0,0.2,1,0
3,0,0.4,-1,0
3,0,0.4,-0.8,0
3,0,0.4,-0.6,0
3,0,0.4,-0.4,0
3,0,0.4,-0.2,0
3,0,0.4,0,0
3,0,0.4,0.2,0
3,0,0.4,0.4,0
3,0,0.4,0.6,0
3,0,0.4,0.8,0
3,0,0.4,1,0
3,0,0.6,-1,0
3,0,0.6,-0.8,0
3,0,0.6,-0.6,0
3,0,0.6,-0.4,0
3,0,0.6,-0.2,0.68751
3,0,0.6,0,0
3,0,0.6,0.2,0
3,0,0.6,0.4,0
3,0,0.6,0.6,0
3,0,0.6,0.8,0
3,0,0.6,1,0
3,0,0.8,-1,0
3,0,0.8,-0.8,0
3,0,0.8,-0.6,0
3,0,0.8,-0.4,0
3,0,0.8,-0.2,0
3,0,0.8,0,0
3,0,0.8,0.2,0
3,0,0.8,0.4,0
3,0,0.8,0.6,0
3,0,0.8,0.8,0
3,0,0.8,1,0
3,0,1,-1,0
3,0,1,-0.8,0
3,0,1,-0.6,0
3,0,1,-0.4,0
3,0,1,-0.2,0
3,0,1,0,0
3,0,1,0.2,0
3,0,1,0.4,0
3,0,1,0.6,0
3,0,1,0.8,0
3,0,1,1,0
3,0,-1,-1,0
3,0,-1,-0.8,0
3,0,-1,-0.6,0
3,0,-1,-0.4,0
3,0,-1,-0.2,0
3,0,-1,0,0
3,0,-1,0.2,0
3,0,-1,0.4,0
3,0,-1,0.6,0
3,0,-1,0.8,0
3,0,-1,1,0
3,0,-0.8,-1,0
3,0,-0.8,-0.8,0
3,0,-0.8,-0.6,0
3,0,-0.8,-0.4,0
3,0,-0.8,-0.2,0
3,0,-0.8,0,0
3,0,-0.8,0.2,0
3,0,-0.8,0.4,0
3,0,-0.8,0.6,0
3,0,-0.8,0.8,0
3,0,-0.8,1,0
3,0,-0.6,-1,0
3,0,-0.6,-0.8,0
3,0,-0.6,-0.6,0
3,0,-0.6,-0.4,0
3,0,-0.6,-0.2,0
3,0,-0.6,0,0
3,0,-0.6,0.2,0
3,0,-0.6,0.4,-2
3,0,-0.6,0.6,0
3,0,-0.6,0.8,0
3,0,-0.6,1,0
3,0,-0.4,-1,0
3,0,-0.4,-0.8,0
3,0,-0.4,-0.6,0
3,0,-0.4,-0.4,0
3,0,-0.4,-0.2,0
3,0,-0.4,0,0
3,0,-0.4,0.2,0
3,0,-0.4,0.4,0
3,0,-0.4,0.6,0
3,0,-0.4,0.8,0
3,0,-0.4,1,0
3,0,-0.2,-1,0
3,0,-0.2,-0.8,0
3,0,-0.2,-0.6,0
3,0,-0.2,-0.4,0
3,0,-0.2,-0.2,0
3,0,-0.2,0,0
3,0,-0.2,0.2,0
3,0,-0.2,0.4,0
3,0,-0.2,0.6,0
3,0,-0.2,0.8,0
3,0,-0.2,1,0
3,0,0,-1,0
3,0,0,-0.8,0
3,0,0,-0.6,0
3,0,0,-0.4,0
3,0,0,-0.2,0
3,0,0,0,0
3,0,0,0.2,0
3,0,0,0.4,0
3,0,0,0.6,0
3,0,0,0.8,0
3,0,0,1,0
3,0,0.2,-1,-2
3,0,0.2,-0.8,0.997157
3,0,0.2,-0.6,0
3,0,0.2,-0.4,0.830087
3,0,0.2,-0.2,0.72396
3,0,0.2,0,0.859211
3,0,0.2,0.2,0
3,0,0.2,0.4,0
3,0,0.2,0.6,0
3,0,0.2,0.8,0
3,0,0.2,1,0
3,0,0.4,-1,0
3,0,0.4,-0.8,0
3,0,0.4,-0.6,0
3,0,0.4,-0.4,0
3,0,0.4,-0.2,0
3,0,0.4,0,0
3,0,0.4,0.2,1.479429
3,0,0.4,0.4,1.224811
3,0,0.4,0.6,0
3,0,0.4,0.8,0
3,0,0.4,1,1.17334
3,0,0.6,-1,0
3,0,0.6,-0.8,0
3,0,0.6,-0.6,0
3,0,0.6,-0.4,0
3,0,0.6,-0.2,0
3,0,0.6,0,0
3,0,0.6,0.2,0
3,0,0.6,0.4,0
3,0,0.6,0.6,0
3,0,0.6,0.8,0
3,0,0.6,1,0
3,0,0.8,-1,0
3,0,0.8,-0.8,0
3,0,0.8,-0.6,0
3,0,0.8,-0.4,0
3,0,0.8,-0.2,0
3,0,0.8,0,0
3,0,0.8,0.2,0
3,0,0.8,0.4,0.467428
3,0,0.8,0.6,0
3,0,0.8,0.8,0
3,0,0.8,1,0
3,0,1,-1,0
3,0,1,-0.8,0
3,0,1,-0.6,0.956059
3,0,1,-0.4,0
3,0,1,-0.2,0
3,0,1,0,0
3,0,1,0.2,0
3,0,1,0.4,0
3,0,1,0.6,0.947355
3,0,1,0.8,0
3,0,1,1,1.175508
3,0,-1,-1,0
3,0,-1,-0.8,0
3,0,-1,-0.6,0
3,0,-1,-0.4,0
3,0,-1,-0.2,0
3,0,-1,0,0
3,0,-1,0.2,0
3,0,-1,0.4,0
3,0,-1,0.6,0
3,0,-1,0.8,0
3,0,-1,1,0
3,0,-0.8,-1,0
3,0,-0.8,-0.8,0
3,0,-0.8,-0.6,0
3,0,-0.8,-0.4,0
3,0,-0.8,-0.2,0
3,0,-0.8,0,0
3,0,-0.8,0.2,0
3,0,-0.8,0.4,0
3,0,-0.8,0.6,0
3,0,-0.8,0.8,0
3,0,-0.8,1,0
3,0,-0.6,-1,0
3,0,-0.6,-0.8,0
3,0,-0.6,-0.6,0
3,0,-0.6,-0.4,0
3,0,-0.6,-0.2,0
3,0,-0.6,0,0
3,0,-0.6,0.2,0
3,0,-0.6,0.4,0
3,0,-0.6,0.6,0
3,0,-0.6,0.8,0
3,0,-0.6,1,0
3,0,-0.4,-1,0
3,0,-0.4,-0.8,0
3,0,-0.4,-0.6,0
3,0,-0.4,-0.4,0
3,0,-0.4,-0.2,0
3,0,-0.4,0,0
3,0,-0.4,0.2,0
3,0,-0.4,0.4,0
3,0,-0.4,0.6,0
3,0,-0.4,0.8,0
3,0,-0.4,1,0
3,0,-0.2,-1,0
3,0,-0.2,-0.8,0
3,0,-0.2,-0.6,0
3,0,-0.2,-0.4,0
3,0,-0.2,-0.2,0
3,0,-0.2,0,0
3,0,-0.2,0.2,0
3,0,-0.2,0.4,0
3,0,-0.2,0.6,0
3,0,-0.2,0.8,0
3,0,-0.2,1,0
3,0,0,-1,0
3,0,0,-0.8,0
3,0,0,-0.6,0
3,0,0,-0.4,0
3,0,0,-0.2,0
3,0,0,0,0
3,0,0,0.2,0
3,0,0,0.4,0
3,0,0,0.6,0
3,0,0,0.8,0
3,0,0,1,0
3,0,0.2,-1,0
3,0,0.2,-0.8,0
3,0,0.2,-0.6,0
3,0,0.2,-0.4,0
3,0,0.2,-0.2,0
3,0,0.2,0,0
3,0,0.2,0.2,0.943517
3,0,0.2,0.4,1.331176
3,0,0.2,0.6,0
3,0,0.2,0.8,0.949027
3,0,0.2,1,1.744961
3,0,0.4,-1,0
3,0,0.4,-0.8,0
3,0,0.4,-0.6,0
3,0,0.4,-0.4,0.99548
3,0,0.4,-0.2,0
3,0,0.4,0,1.066141
3,0,0.4,0.2,0
3,0,0.4,0.4,0
3,0,0.4,0.6,0
3,0,0.4,0.8,0
3,0,0.4,1,0
3,0,0.6,-1,0
3,0,0.6,-0.8,0
3,0,0.6,-0.6,0
3,0,0.6,-0.4,0
3,0,0.6,-0.2,0.167992
3,0,0.6,0,0
3,0,0.6,0.2,0
3,0,0.6,0.4,0
3,0,0.6,0.6,0
3,0,0.6,0.8,0
3,0,0.6,1,0
3,0,0.8,-1,0
3,0,0.8,-0.8,0
3,0,0.8,-0.6,0
3,0,0.8,-0.4,0
3,0,0.8,-0.2,0
3,0,0.8,0,0
3,0,0.8,0.2,0
3,0,0.8,0.4,0
3,0,0.8,0.6,0
3,0,0.8,0.8,0
3,0,0.8,1,0
3,0,1,-1,0
3,0,1,-0.8,0
3,0,1,-0.6,0
3,0,1,-0.4,1.166946
3,0,1,-0.2,0
3,0,1,0,0
3,0,1,0.2,0
3,0,1,0.4,0
3,0,1,0.6,1.103281
3,0,1,0.8,0
3,0,1,1,0
3,0,-1,-1,0
3,0,-1,-0.8,0
3,0,-1,-0.6,0
3,0,-1,-0.4,0
3,0,-1,-0.2,0
3,0,-1,0,0
3,0,-1,0.2,0
3,0,-1,0.4,0
3,0,-1,0.6,0
3,0,-1,0.8,0
3,0,-1,1,0
3,0,-0.8,-1,0
3,0,-0.8,-0.8,0
3,0,-0.8,-0.6,0
3,0,-0.8,-0.4,0
3,0,-0.8,-0.2,0
3,0,-0.8,0,0
3,0,-0.8,0.2,0
3,0,-0.8,0.4,0
3,0,-0.8,0.6,0
3,0,-0.8,0.8,0
3,0,-0.8,1,0
3,0,-0.6,-1,0
3,0,-0.6,-0.8,0
3,0,-0.6,-0.6,0
3,0,-0.6,-0.4,0
3,0,-0.6,-0.2,0
3,0,-0.6,0,0
3,0,-0.6,0.2,0
3,0,-0.6,0.4,0
3,0,-0.6,0.6,0
3,0,-0.6,0.8,0
3,0,-0.6,1,0
3,0,-0.4,-1,0
3,0,-0.4,-0.8,0
3,0,-0.4,-0.6,0
3,0,-0.4,-0.4,0
3,0,-0.4,-0.2,0
3,0,-0.4,0,0
3,0,-0.4,0.2,0
3,0,-0.4,0.4,0
3,0,-0.4,0.6,0
3,0,-0.4,0.8,0
3,0,-0.4,1,0
3,0,-0.2,-1,0
3,0,-0.2,-0.8,0
3,0,-0.2,-0.6,0
3,0,-0.2,-0.4,0
3,0,-0.2,-0.2,0
3,0,-0.2,0,0
3,0,-0.2,0.2,0
3,0,-0.2,0.4,0
3,0,-0.2,0.6,0
3,0,-0.2,0.8,0
3,0,-0.2,1,0
3,0,0,-1,0
3,0,0,-0.8,0
3,0,0,-0.6,0
3,0,0,-0.4,0
3,0,0,-0.2,0
3,0,0,0,0
3,0,0,0.2,0
3,0,0,0.4,0
3,0,0,0.6,0
3,0,0,0.8,0
3,0,0,1,0
3,0,0.2,-1,-0.193707
3,0,0.2,-0.8,0
3,0,0.2,-0.6,0.726263
3,0,0.2,-0.4,0
3,0,0.2,-0.2,0
3,0,0.2,0,0
3,0,0.2,0.2,0
3,0,0.2,0.4,0
3,0,0.2,0.6,0
3,0,0.2,0.8,0
3,0,0.2,1,0
3,0,0.4,-1,0
3,0,0.4,-0.8,0
3,0,0.4,-0.6,0
3,0,0.4,-0.4,0
3,0,0.4,-0.2,0
3,0,0.4,0,0
3,0,0.4,0.2,0
3,0,0.4,0.4,0
3,0,0.4,0.6,0
3,0,0.4,0.8,0
3,0,0.4,1,0
3,0,0.6,-1,0
3,0,0.6,-0.8,0
3,0,0.6,-0.6,0
3,0,0.6,-0.4,0
3,0,0.6,-0.2,0
3,0,0.6,0,0
3,0,0.6,0.2,0
3,0,0.6,0.4,0.836315
3,0,0.6,0.6,0
3,0,0.6,0.8,0
3,0,0.6,1,0
3,0,0.8,-1,0
3,0,0.8,-0.8,0
3,0,0.8,-0.6,0
3,0,0.8,-0.4,0
3,0,0.8,-0.2,0
3,0,0.8,0,0
3,0,0.8,0.2,0
3,0,0.8,0.4,0
3,0,0.8,0.6,0
3,0,0.8,0.8,0
3,0,0.8,1,0
3,0,1,-1,0
3,0,1,-0.8,0
3,0,1,-0.6,0
3,0,1,-0.4,0
3,0,1,-0.2,0
3,0,1,0,0.753983
3,0,1,0.2,0
3,0,1,0.4,0
3,0,1,0.6,0
3,0,1,0.8,0
3,0,1,1,0
3,0,-1,-1,0
3,0,-1,-0.8,0
3,0,-1,-0.6,0
3,0,-1,-0.4,0
3,0,-1,-0.2,0
3,0,-1,0,0
3,0,-1,0.2,0
3,0,-1,0.4,0
3,0,-1,0.6,0
3,0,-1,0.8,0
3,0,-1,1,0
3,0,-0.8,-1,0
3,0,-0.8,-0.8,0
3,0,-0.8,-0.6,0
3,0,-0.8,-0.4,0
3,0,-0.8,-0.2,0
3,0,-0.8,0,0
3,0,-0.8,0.2,0
3,0,-0.8,0.4,0
3,0,-0.8,0.6,0
3,0,-0.8,0.8,0
3,0,-0.8,1,0
3,0,-0.6,-1,0
3,0,-0.6,-0.8,0
3,0,-0.6,-0.6,0
3,0,-0.6,-0.4,0
3,0,-0.6,-0.2,0
3,0,-0.6,0,0
3,0,-0.6,0.2,0
3,0,-0.6,0.4,0
3,0,-0.6,0.6,0
3,0,-0.6,0.8,0
3,0,-0.6,1,0
3,0,-0.4,-1,0
3,0,-0.4,-0.8,0
3,0,-0.4,-0.6,0
3,0,-0.4,-0.4,0
3,0,-0.4,-0.2,0
3,0,-0.4,0,0
3,0,-0.4,0.2,0
3,0,-0.4,0.4,0
3,0,-0.4,0.6,0
3,0,-0.4,0.8,0
3,0,-0.4,1,0
3,0,-0.2,-1,0
3,0,-0.2,-0.8,0
3,0,-0.2,-0.6,0
3,0,-0.2,-0.4,0
3,0,-0.2,-0.2,0
3,0,-0.2,0,0
3,0,-0.2,0.2,0
3,0,-0.2,0.4,0
3,0,-0.2,0.6,0
3,0,-0.2,0.8,0
3,0,-0.2,1,0
3,0,0,-1,0
3,0,0,-0.8,0
3,0,0,-0.6,0
3,0,0,-0.4,0
3,0,0,-0.2,0
3,0,0,0,0
3,0,0,0.2,0
3,0,0,0.4,0
3,0,0,0.6,0
3,0,0,0.8,0
3,0,0,1,0
3,0,0.2,-1,0.940503
3,0,0.2,-0.8,0.80143
3,0,0.2,-0.6,0
3,0,0.2,-0.4,0
3,0,0.2,-0.2,0
3,0,0.2,0,0
3,0,0.2,0.2,0
3,0,0.2,0.4,0
3,0,0.2,0.6,0
3,0,0.2,0.8,0
3,0,0.2,1,0
3,0,0.4,-1,0
3,0,0.4,-0.8,0
3,0,0.4,-0.6,0
3,0,0.4,-0.4,0
3,0,0.4,-0.2,0
3,0,0.4,0,0
3,0,0.4,0.2,0
3,0,0.4,0.4,0
3,0,0.4,0.6,0
3,0,0.4,0.8,0
3,0,0.4,1,0
3,0,0.6,-1,0
3,0,0.6,-0.8,0
3,0,0.6,-0.6,0
3,0,0.6,-0.4,0
3,0,0.6,-0.2,0
3,0,0.6,0,0
3,0,0.6,0.2,0
3,0,0.6,0.4,-2
3,0,0.6,0.6,0
3,0,0.6,0.8,0
3,0,0.6,1,0
3,0,0.8,-1,0
3,0,0.8,-0.8,0
3,0,0.8,-0.6,0
3,0,0.8,-0.4,0
3,0,0.8,-0.2,0
3,0,0.8,0,0
3,0,0.8,0.2,0
3,0,0.8,0.4,0
3,0,0.8,0.6,0
3,0,0.8,0.8,0
3,0,0.8,1,0
3,0,1,-1,0
3,0,1,-0.8,0
3,0,1,-0.6,0
3,0,1,-0.4,0
3,0,1,-0.2,0
3,0,1,0,0
3,0,1,0.2,0
3,0,1,0.4,0
3,0,1,0.6,0
3,0,1,0.8,0
3,0,1,1,0
3,0,-1,-1,0
3,0,-1,-0.8,0
3,0,-1,-0.6,0
3,0,-1,-0.4,0
3,0,-1,-0.2,0
3,0,-1,0,0
3,0,-1,0.2,0
3,0,-1,0.4,0
3,0,-1,0.6,0
3,0,-1,0.8,0
3,0,-1,1,0
3,0,-0.8,-1,0
3,0,-0.8,-0.8,0
3,0,-0.8,-0.6,0
3,0,-0.8,-0.4,0
3,0,-0.8,-0.2,0
3,0,-0.8,0,0
3,0,-0.8,0.2,0
3,0,-0.8,0.4,0
3,0,-0.8,0.6,0
3,0,-0.8,0.8,0
3,0,-0.8,1,0
3,0,-0.6,-1,0
3,0,-0.6,-0.8,0
3,0,-0.6,-0.6,0
3,0,-0.6,-0.4,0
3,0,-0.6,-0.2,0
3,0,-0.6,0,0
3,0,-0.6,0.2,0
3,0,-0.6,0.4,0
3,0,-0.6,0.6,0
3,0,-0.6,0.8,0
3,0,-0.6,1,0
3,0,-0.4,-1,0
3,0,-0.4,-0.8,0
3,0,-0.4,-0.6,0
3,0,-0.4,-0.4,0
3,0,-0.4,-0.2,0
3,0,-0.4,0,0
3,0,-0.4,0.2,0
3,0,-0.4,0.4,0
3,0,-0.4,0.6,0
3,0,-0.4,0.8,0
3,0,-0.4,1,0
3,0,-0.2,-1,0
3,0,-0.2,-0.8,0
3,0,-0.2,-0.6,0
3,0,-0.2,-0.4,0
3,0,-0.2,-0.2,0
3,0,-0.2,0,0
3,0,-0.2,0.2,0
3,0,-0.2,0.4,0
3,0,-0.2,0.6,0
3,0,-0.2,0.8,0
3,0,-0.2,1,0
3,0,0,-1,0
3,0,0,-0.8,0
3,0,0,-0.6,0
3,0,0,-0.4,0
3,0,0,-0.2,0
3,0,0,0,0
3,0,0,0.2,0
3,0,0,0.4,0
3,0,0,0.6,0
3,0,0,0.8,0
3,0,0,1,0
3,0,0.2,-1,0.439844
3,0,0.2,-0.8,1.420752
3,0,0.2,-0.6,0.989593
3,0,0.2,-0.4,0
3,0,0.2,-0.2,0
3,0,0.2,0,0
3,0,0.2,0.2,0
3,0,0.2,0.4,0
3,0,0.2,0.6,0
3,0,0.2,0.8,0
3,0,0.2,1,0
3,0,0.4,-1,0
3,0,0.4,-0.8,0
3,0,0.4,-0.6,0
3,0,0.4,-0.4,0.889633
3,0,0.4,-0.2,0
3,0,0.4,0,0
3,0,0.4,0.2,0
3,0,0.4,0.4,0
3,0,0.4,0.6,1.327023
3,0,0.4,0.8,0
3,0,0.4,1,0.616768
3,0,0.6,-1,0
3,0,0.6,-0.8,0
3,0,0.6,-0.6,0
3,0,0.6,-0.4,0
3,0,0.6,-0.2,0
3,0,0.6,0,0
3,0,0.6,0.2,0
3,0,0.6,0.4,0
3,0,0.6,0.6,0
3,0,0.6,0.8,0
3,0,0.6,1,0
3,0,0.8,-1,0
3,0,0.8,-0.8,0
3,0,0.8,-0.6,0
3,0,0.8,-0.4,0
3,0,0.8,-0.2,0
3,0,0.8,0,0
3,0,0.8,0.2,0
3,0,0.8,0.4,0
3,0,0.8,0.6,0
3,0,0.8,0.8,0
3,0,0.8,1,0
3,0,1,-1,0
3,0,1,-0.8,0
3,0,1,-0.6,0
3,0,1,-0.4,0
3,0,1,-0.2,0
3,0,1,0,1.195203
3,0,1,0.2,0
3,0,1,0.4,-2
3,0,1,0.6,0.970534
3,0,1,0.8,0.986188
3,0,1,1,0
3,0,-1,-1,0
3,0,-1,-0.8,0
3,0,-1,-0.6,0
3,0,-1,-0.4,0
3,0,-1,-0.2,-2
3,0,-1,0,0
3,0,-1,0.2,0
3,0,-1,0.4,0
3,0,-1,0.6,0
3,0,-1,0.8,0
3,0,-1,1,0
3,0,-0.8,-1,0
3,0,-0.8,-0.8,0
3,0,-0.8,-0.6,0
3,0,-0.8,-0.4,0
3,0,-0.8,-0.2,0
3,0,-0.8,0,0
3,0,-0.8,0.2,0
3,0,-0.8,0.4,0
3,0,-0.8,0.6,0
3,0,-0.8,0.8,0
3,0,-0.8,1,0
3,0,-0.6,-1,0
3,0,-0.6,-0.8,0
3,0,-0.6,-0.6,0
3,0,-0.6,-0.4,0
3,0,-0.6,-0.2,0
3,0,-0.6,0,0
3,0,-0.6,0.2,0
3,0,-0.6,0.4,0
3,0,-0.6,0.6,0
3,0,-0.6,0.8,0
3,0,-0.6,1,0
3,0,-0.4,-1,0
3,0,-0.4,-0.8,0
3,0,-0.4,-0.6,0
3,0,-0.4,-0.4,0
3,0,-0.4,-0.2,0
3,0,-0.4,0,0
3,0,-0.4,0.2,0
3,0,-0.4,0.4,0
3,0,-0.4,0.6,0
3,0,-0.4,0.8,0
3,0,-0.4,1,0
3,0,-0.2,-1,0
3,0,-0.2,-0.8,0
3,0,-0.2,-0.6,0
3,0,-0.2,-0.4,0
3,0,-0.2,-0.2,0
3,0,-0.2,0,0
3,0,-0.2,0.2,0
3,0,-0.2,0.4,0
3,0,-0.2,0.6,0
3,0,-0.2,0.8,0
3,0,-0.2,1,0
3,0,0,-1,0
3,0,0,-0.8,0
3,0,0,-0.6,0
3,0,0,-0.4,0
3,0,0,-0.2,0
3,0,0,0,0
3,0,0,0.2,0
3,0,0,0.4,0
3,0,0,0.6,0
3,0,0,0.8,0
3,0,0,1,0
3,0,0.2,-1,0
3,0,0.2,-0.8,0
3,0,0.2,-0.6,0
3,0,0.2,-0.4,0
3,0,0.2,-0.2,0.997801
3,0,0.2,0,0
3,0,0.2,0.2,0
3,0,0.2,0.4,0
3,0,0.2,0.6,0
3,0,0.2,0.8,0
3,0,0.2,1,0
3,0,0.4,-1,0
3,0,0.4,-0.8,0
3,0,0.4,-0.6,0
3,0,0.4,-0.4,0
3,0,0.4,-0.2,0
3,0,0.4,0,0
3,0,0.4,0.2,0
3,0,0.4,0.4,0
3,0,0.4,0.6,0
3,0,0.4,0.8,0
3,0,0.4,1,0
3,0,0.6,-1,0
3,0,0.6,-0.8,0
3,0,0.6,-0.6,-2
3,0,0.6,-0.4,0
3,0,0.6,-0.2,0
3,0,0.6,0,0
3,0,0.6,0.2,0
