@relation FuncionCuadratica

@attribute controlVar0 numeric
@attribute controlVar1 numeric
@attribute controlVar2 numeric
@attribute controlVar3 numeric
@attribute varObjetivo numeric

@data
3,0,0.2,-0.2,0
3,0,0.2,0,0
3,0,0.2,0.2,0.395179
3,0,0.2,0.4,0.528286
3,0,0.2,0.6,0.82641
3,0,0.2,0.8,0.934917
3,0,0.2,1,0.976435
3,0,0.4,-1,-0.999004
3,0,0.4,-0.8,-0.781047
3,0,0.4,-0.6,-0.711568
3,0,0.4,-0.4,-0.662025
3,0,0.4,-0.2,-0.152163
3,0,0.4,0,0.048458
3,0,0.4,0.2,0.449923
3,0,0.4,0.4,0.464916
3,0,0.4,0.6,0.778844
3,0,0.4,0.8,0.992525
3,0,0.4,1,0.919343
3,0.241651,0.6,-1,-0.914426
3,0,0.6,-0.8,-1.032101
3,0,0.6,-0.6,-1.219854
3,0,0.6,-0.4,-0.948002
3,0,0.6,-0.2,-0.54406
3,0,0.6,0,0
3,0,0.6,0.2,0.432556
3,0,0.6,0.4,1.070858
3,0,0.6,0.6,-2
3,0,0.6,0.8,-1.364575
3,0,0.6,1,-1.272103
3,0.239825,0.8,-1,-2
3,0,0.8,-0.8,-1.77019
3,0,0.8,-0.6,-1.13715
3,0,0.8,-0.4,-0.957187
3,0,0.8,-0.2,-0.571697
3,0,0.8,0,0
3,0,0.8,0.2,0.715083
3,0,0.8,0.4,0.963271
3,0,0.8,0.6,1.062274
3,0,0.8,0.8,1.648201
3,0,0.8,1,1.509418
3,0,1,-1,-1.093977
3,0,1,-0.8,-1.093202
3,0,1,-0.6,-1.106217
3,0,1,-0.4,-0.943593
3,0,1,-0.2,-0.579924
3,0,1,0,0
3,0,1,0.2,0.794091
3,0,1,0.4,0.984483
3,0,1,0.6,1.088321
3,0,1,0.8,1.184254
3,0,1,1,-2
3,0.345775,-1,-1,0
3,0,-1,-0.8,-0.324703
3,0,-1,-0.6,0
3,0,-1,-0.4,0
3,0,-1,-0.2,0
3,0,-1,0,0
3,0,-1,0.2,0
3,0,-1,0.4,0.436894
3,0,-1,0.6,0.560568
3,0,-1,0.8,0.656442
3,0,-1,1,0.645726
3,0,-0.8,-1,-0.378198
3,0,-0.8,-0.8,-0.404004
3,0,-0.8,-0.6,0
3,0,-0.8,-0.4,0
3,0,-0.8,-0.2,0
3,0,-0.8,0,0
3,0,-0.8,0.2,0.314825
3,0,-0.8,0.4,0.453322
3,0,-0.8,0.6,0.472924
3,0,-0.8,0.8,0.659484
3,0,-0.8,1,0.757553
3,0,-0.6,-1,0
3,0,-0.6,-0.8,-0.367983
3,0,-0.6,-0.6,0
3,0,-0.6,-0.4,0
3,0,-0.6,-0.2,0
3,0,-0.6,0,0
3,0,-0.6,0.2,0.315128
3,0,-0.6,0.4,0
3,0,-0.6,0.6,0.406836
3,0,-0.6,0.8,0.545552
3,0,-0.6,1,0.440009
3,0,-0.4,-1,-0.632864
3,0,-0.4,-0.8,-0.462851
3,0,-0.4,-0.6,-0.331029
3,0,-0.4,-0.4,0
3,0,-0.4,-0.2,0
3,0,-0.4,0,0
3,0,-0.4,0.2,0.351884
3,0,-0.4,0.4,0.509248
3,0,-0.4,0.6,0.658802
3,0,-0.4,0.8,0.762513
3,0,-0.4,1,0.782119
3,0,-0.2,-1,-0.932271
3,0,-0.2,-0.8,-0.851411
3,0,-0.2,-0.6,-0.671258
3,0,-0.2,-0.4,-0.446627
3,0,-0.2,-0.2,0
3,0,-0.2,0,0
3,0,-0.2,0.2,0.441441
3,0,-0.2,0.4,0.689515
3,0,-0.2,0.6,0.851629
3,0,-0.2,0.8,0.944128
3,0,-0.2,1,0.996754
3,0,0,-1,-1.049487
3,0,0,-0.8,-0.994066
3,0,0,-0.6,-0.828461
3,0,0,-0.4,-0.558687
3,0,0,-0.2,-0.347195
3,0,0,0,0
3,0,0,0.2,0.549499
3,0,0,0.4,0.755303
3,0,0,0.6,0.940981
3,0.246192,0,0.8,0.999053
3,0.269024,0,1,1.044253
3,0.28761,0.2,-1,-0.999168
3,0,0.2,-0.8,-1.126427
3,0,0.2,-0.6,-0.954004
3,0,0.2,-0.4,-0.626984
3,0,0.2,-0.2,0
3,0,0.2,0,0.137451
3,0,0.2,0.2,0.492523
3,0,0.2,0.4,0.735161
3,0,0.2,0.6,0.905987
3,0.266518,0.2,0.8,1.175934
3,0.301775,0.2,1,1.032283
3,0.314769,0.4,-1,-0.907406
3,0,0.4,-0.8,-0.881304
3,0,0.4,-0.6,-0.885871
3,0,0.4,-0.4,-0.884714
3,0,0.4,-0.2,-0.38775
3,0,0.4,0,0.1231
3,0,0.4,0.2,0.583028
3,0,0.4,0.4,0.862215
3,0.249511,0.4,0.6,0.932025
3,0.277619,0.4,0.8,0.99316
3,0.300948,0.4,1,0.997127
3,0.325326,0.6,-1,-0.966509
3,0,0.6,-0.8,-2
3,0,0.6,-0.6,1.678931
3,0,0.6,-0.4,-1.079779
3,0,0.6,-0.2,-0.578608
3,0,0.6,0,0.129525
3,0,0.6,0.2,0.783993
3,0,0.6,0.4,1.030695
3,0.239935,0.6,0.6,1.092771
3,0.289093,0.6,0.8,1.372403
3,0.309311,0.6,1,1.599258
3,0.33558,0.8,-1,-1.55784
3,0,0.8,-0.8,-1.449072
3,0,0.8,-0.6,-1.050925
3,0,0.8,-0.4,-0.946967
3,0,0.8,-0.2,-0.553542
3,0,0.8,0,0.115681
3,0,0.8,0.2,0.414371
3,0,0.8,0.4,0.759221
3,0.252085,0.8,0.6,1.021719
3,0.291148,0.8,0.8,0.963647
3,0.327094,0.8,1,1.034135
3,0.32889,1,-1,-0.999247
3,0,1,-0.8,-0.784395
3,0,1,-0.6,-0.786721
3,0,1,-0.4,-0.958393
3,0,1,-0.2,-0.549328
3,0,1,0,0.116758
3,0,1,0.2,0.734763
3,0.230923,1,0.4,1.026333
3,0.269467,1,0.6,1.164294
3,0.28857,1,0.8,1.323665
3,0.310675,1,1,1.834527
3,0.423031,-1,-1,0
3,0.332252,-1,-0.8,0
3,0.278845,-1,-0.6,0
3,0.260961,-1,-0.4,0
3,0.235747,-1,-0.2,0
3,0.249789,-1,0,0
3,0.257252,-1,0.2,0.361229
3,0.271639,-1,0.4,0.527184
3,0.269968,-1,0.6,0.645865
3,0.260194,-1,0.8,0.731086
3,0.25365,-1,1,0.793129
3,0.259622,-0.8,-1,-0.38798
3,0.249594,-0.8,-0.8,0
3,0.234807,-0.8,-0.6,0
3,0.279666,-0.8,-0.4,0
3,0.257704,-0.8,-0.2,0
3,0.255904,-0.8,0,0
3,0.2554,-0.8,0.2,0.379773
3,0.251351,-0.8,0.4,0.521584
3,0.262392,-0.8,0.6,0.628316
3,0.27422,-0.8,0.8,0.72687
3,0.279128,-0.8,1,0.758311
3,0,-0.6,-1,-0.429813
3,0.254534,-0.6,-0.8,0
3,0.234209,-0.6,-0.6,0
3,0.240909,-0.6,-0.4,0
3,0.270558,-0.6,-0.2,0
3,0.254923,-0.6,0,0
3,0.256382,-0.6,0.2,0.388687
3,0.262715,-0.6,0.4,0.449844
3,0,-0.6,0.6,0.619904
3,0.264089,-0.6,0.8,0.715005
3,0.280869,-0.6,1,0.80171
3,0.279831,-0.4,-1,-0.498864
3,0.275734,-0.4,-0.8,-0.409011
3,0.26236,-0.4,-0.6,0
3,0,-0.4,-0.4,0
3,0.241715,-0.4,-0.2,0
3,0.248432,-0.4,0,0
3,0.257861,-0.4,0.2,0.368605
3,0.274525,-0.4,0.4,0.521276
3,0.2826,-0.4,0.6,0.710558
3,0.278747,-0.4,0.8,0.821137
3,0.267698,-0.4,1,0.856958
3,0.293011,-0.2,-1,-0.572555
3,0,-0.2,-0.8,-0.539822
3,0,-0.2,-0.6,-0.391274
3,0,-0.2,-0.4,0
3,0,-0.2,-0.2,0
3,0.242957,-0.2,0,0
3,0.260031,-0.2,0.2,0.433279
3,0.276816,-0.2,0.4,0.672621
3,0.289348,-0.2,0.6,0.915514
3,0.292678,-0.2,0.8,0.962921
3,0.310181,-0.2,1,0.99407
3,0.321968,0,-1,-0.914913
3,0,0,-0.8,-0.87439
3,0,0,-0.6,-0.703618
3,0,0,-0.4,0
3,0,0,-0.2,0
3,0,0,0,0.234358
3,0.256872,0,0.2,0.438681
3,0.285587,0,0.4,0.693933
3,0.307064,0,0.6,0.850035
3,0.329191,0,0.8,0.926699
3,0.349814,0,1,0.997148
3,0.371291,0.2,-1,-0.422252
3,0,0.2,-0.8,-0.997325
3,0,0.2,-0.6,-0.716108
3,0,0.2,-0.4,-0.376243
3,0,0.2,-0.2,0
3,0,0.2,0,0.224877
3,0.256951,0.2,0.2,0.604244
3,0.293242,0.2,0.4,0.846665
3,0.320268,0.2,0.6,0.980354
3,0.350013,0.2,0.8,0.998762
3,0.3738,0.2,1,1.037407
3,0.394908,0.4,-1,-0.997218
3,0,0.4,-0.8,-0.976724
3,0,0.4,-0.6,-0.790079
3,0,0.4,-0.4,-0.53717
3,0,0.4,-0.2,-0.191526
3,0,0.4,0,0.217823
3,0.256877,0.4,0.2,0.560935
3,0.299819,0.4,0.4,0.80353
3,0.331214,0.4,0.6,0.945753
3,0.360777,0.4,0.8,0.996249
3,0.385462,0.4,1,1.602341
3,0.407199,0.6,-1,-0.996092
3,0,0.6,-0.8,-1.01341
3,0,0.6,-0.6,-1.026859
3,0,0.6,-0.4,-0.962414
3,0,0.6,-0.2,-0.376638
3,0,0.6,0,0.190781
3,0,0.6,0.2,0.922845
3,0.295317,0.6,0.4,0.975487
3,0.335032,0.6,0.6,0.998074
3,0.367232,0.6,0.8,1.013997
3,0.399623,0.6,1,-2
3,0.414983,0.8,-1,-1.099137
3,0,0.8,-0.8,-0.993958
3,0,0.8,-0.6,-0.970741
3,0,0.8,-0.4,-0.729655
3,0,0.8,-0.2,-0.331163
3,0,0.8,0,0.209929
3,0.259699,0.8,0.2,0.678001
3,0.30488,0.8,0.4,0.945306
3,0.337979,0.8,0.6,1.387244
3,0.354833,0.8,0.8,-1.394325
3,0.394884,0.8,1,1.506808
3,0.400398,1,-1,-0.988565
3,0,1,-0.8,-0.961596
3,0,1,-0.6,-0.824808
3,0,1,-0.4,-0.626291
3,0,1,-0.2,-0.256945
3,0,1,0,0.206805
3,0.258818,1,0.2,-2
3,0.305514,1,0.4,1.248181
3,0.344263,1,0.6,1.137167
3,0.367843,1,0.8,1.6773
3,0.396523,1,1,-1.361118
3,0.509411,-1,-1,0
3,0.389136,-1,-0.8,0
3,0.352768,-1,-0.6,0
3,0.340507,-1,-0.4,0
3,0.320429,-1,-0.2,0
3,0.332731,-1,0,0.329775
3,0.341583,-1,0.2,0.467688
3,0.336395,-1,0.4,0.586488
3,0.329886,-1,0.6,0.687399
3,0.331037,-1,0.8,0.770734
3,0.328521,-1,1,0.826742
3,0.317422,-0.8,-1,0
3,0.37227,-0.8,-0.8,0
3,0.390276,-0.8,-0.6,0
3,0.361406,-0.8,-0.4,0
3,0.345234,-0.8,-0.2,0
3,0.341067,-0.8,0,0.33738
3,0.341776,-0.8,0.2,0.474176
3,0.340096,-0.8,0.4,0.597903
3,0.339979,-0.8,0.6,0.700272
3,0.339503,-0.8,0.8,0.745067
3,0.30893,-0.8,1,0.826252
3,0.332058,-0.6,-1,-0.318494
3,0.356867,-0.6,-0.8,0
3,0.361229,-0.6,-0.6,0
3,0.381654,-0.6,-0.4,0
3,0.370985,-0.6,-0.2,0
3,0.349065,-0.6,0,0.344265
3,0.339685,-0.6,0.2,0.406222
3,0.324726,-0.6,0.4,0.532228
3,0.320763,-0.6,0.6,0.576698
3,0.301942,-0.6,0.8,0.740556
3,0.317892,-0.6,1,0.819936
3,0.321662,-0.4,-1,-0.468829
3,0.331067,-0.4,-0.8,-0.324608
3,0.357782,-0.4,-0.6,0
3,0.341232,-0.4,-0.4,0
3,0.339428,-0.4,-0.2,0
3,0.337658,-0.4,0,0.334712
3,0.344993,-0.4,0.2,0.509247
3,0.336926,-0.4,0.4,0.652069
3,0.342273,-0.4,0.6,0.777769
3,0.344444,-0.4,0.8,0.866105
3,0.346041,-0.4,1,0.923375
3,0.343213,-0.2,-1,-0.798867
3,0.28452,-0.2,-0.8,-0.68517
3,0.294564,-0.2,-0.6,-0.611583
3,0.314857,-0.2,-0.4,0
3,0.316611,-0.2,-0.2,0
3,0.329812,-0.2,0,0.32579
3,0.340921,-0.2,0.2,0.623162
3,0.353884,-0.2,0.4,0.810937
3,0.365787,-0.2,0.6,0.920231
3,0.381587,-0.2,0.8,0.982046
3,0.388347,-0.2,1,1.042509
3,0.384411,0,-1,-1.028795
3,0.233389,0,-0.8,-0.951512
3,0.250331,0,-0.6,-0.681147
3,0.270537,0,-0.4,-0.720966
3,0.296173,0,-0.2,0
3,0.314669,0,0,0.314611
3,0.341332,0,0.2,0.740768
3,0.366223,0,0.4,0.931753
3,0.388191,0,0.6,0.998712
3,0.407703,0,0.8,1.047191
3,0.426425,0,1,1.163366
3,0.446516,0.2,-1,-0.99721
3,0,0.2,-0.8,-0.97391
3,0,0.2,-0.6,-0.830579
3,0.248129,0.2,-0.4,-0.575859
3,0.27664,0.2,-0.2,0
3,0.308754,0.2,0,0.309248
3,0.340638,0.2,0.2,0.688747
3,0.37672,0.2,0.4,0.984355
3,0.404461,0.2,0.6,0.997941
3,0.430337,0.2,0.8,1.065121
3,0.455918,0.2,1,1.6894
3,0.493993,0.4,-1,-1.427121
3,0,0.4,-0.8,-1.321107
3,0,0.4,-0.6,-0.996177
3,0.235695,0.4,-0.4,-0.963843
3,0.270291,0.4,-0.2,-0.491316
3,0.296172,0.4,0,0.294237
3,0.328635,0.4,0.2,0.944861
3,0.38041,0.4,0.4,1.047594
3,0.407534,0.4,0.6,1.271421
3,0.442496,0.4,0.8,-2
3,0.47183,0.4,1,1.758035
3,0.488191,0.6,-1,-1.158315
3,0,0.6,-0.8,-1.157636
3,0,0.6,-0.6,-0.998563
3,0,0.6,-0.4,-0.875843
3,0.261347,0.6,-0.2,-0.453511
3,0.30468,0.6,0,0.321478
3,0.342603,0.6,0.2,0.899434
3,0.38586,0.6,0.4,1.009613
3,0.417033,0.6,0.6,1.187167
3,0.451088,0.6,0.8,1.318758
3,0.470393,0.6,1,1.51217
3,0.495747,0.8,-1,-1.025353
3,0,0.8,-0.8,-1.081102
3,0,0.8,-0.6,-1.010451
3,0.257304,0.8,-0.4,-0.996746
3,0.260532,0.8,-0.2,-0.578251
3,0.310672,0.8,0,0.307119
3,0.336424,0.8,0.2,0.972403
3,0.3937,0.8,0.4,1.063153
3,0.420085,0.8,0.6,1.319559
3,0.43299,0.8,0.8,1.713399
3,0.452707,0.8,1,1.805517
3,0.484824,1,-1,-1.057311
3,0,1,-0.8,-1.035464
3,0,1,-0.6,-0.998948
3,0,1,-0.4,-0.879361
3,0.25861,1,-0.2,-0.44609
3,0.297838,1,0,0.293868
3,0.345684,1,0.2,0.831743
3,0.393075,1,0.4,1.038771
3,0.421189,1,0.6,1.072923
3,0.445718,1,0.8,1.314667
3,0.469861,1,1,1.372097
3,0.568771,-1,-1,0
3,0.461494,-1,-0.8,0
3,0.432021,-1,-0.6,0
3,0.420545,-1,-0.4,0
3,0.399095,-1,-0.2,0
3,0.425663,-1,0,0.423148
3,0.424316,-1,0.2,0.543289
3,0.429203,-1,0.4,0.651654
3,0.437857,-1,0.6,0.772274
3,0.428288,-1,0.8,0.455289
3,0.333933,-1,1,0.711214
3,0.359396,-0.8,-1,0
3,0.438863,-0.8,-0.8,0
3,0.421472,-0.8,-0.6,0
3,0.391963,-0.8,-0.4,0
3,0.405107,-0.8,-0.2,0
3,0.418458,-0.8,0,0.417175
3,0.42194,-0.8,0.2,0.536105
3,0.430602,-0.8,0.4,0.666356
3,0.415506,-0.8,0.6,0.757797
3,0.418602,-0.8,0.8,0.830723
3,0.412549,-0.8,1,0.8839
3,0.412809,-0.6,-1,0
3,0.428854,-0.6,-0.8,0
3,0.37856,-0.6,-0.6,0
3,0.403011,-0.6,-0.4,0
3,0.416132,-0.6,-0.2,0.312488
3,0.413059,-0.6,0,0.408375
3,0.42213,-0.6,0.2,0.544699
3,0.414753,-0.6,0.4,0.657177
3,0.417361,-0.6,0.6,0.757889
3,0.419964,-0.6,0.8,0.840278
3,0.422124,-0.6,1,0.890444
3,0.415746,-0.4,-1,-0.33433
3,0.394113,-0.4,-0.8,0
3,0.39125,-0.4,-0.6,0
3,0.397633,-0.4,-0.4,0
3,0.402196,-0.4,-0.2,0
3,0.419947,-0.4,0,0.416757
3,0.421084,-0.4,0.2,0.571481
3,0.426028,-0.4,0.4,0.626633
3,0.446274,-0.4,0.6,0.789032
3,0.451122,-0.4,0.8,0.915294
3,0.416528,-0.4,1,0.947961
3,0.420136,-0.2,-1,-0.746432
3,0.368106,-0.2,-0.8,-0.601461
3,0.377128,-0.2,-0.6,-0.507558
3,0.395228,-0.2,-0.4,0
3,0.393279,-0.2,-0.2,0
3,0.408391,-0.2,0,0.404933
3,0.419864,-0.2,0.2,0.66327
3,0.431664,-0.2,0.4,0.816981
3,0.452403,-0.2,0.6,0.938593
3,0.459323,-0.2,0.8,0.98934
3,0.471474,-0.2,1,0.997195
3,0.480988,0,-1,-0.616132
3,0.312287,0,-0.8,-0.605648
3,0.332664,0,-0.6,-0.283688
3,0.353117,0,-0.4,0
3,0.37153,0,-0.2,0
3,0.397291,0,0,0.397284
3,0.421534,0,0.2,0.61444
3,0.446577,0,0.4,0.843766
3,0.468168,0,0.6,0.791632
3,0.488922,0,0.8,0.939834
3,0.512565,0,1,1.169077
3,0.524365,0.2,-1,-0.907081
3,0.282798,0.2,-0.8,-0.360059
3,0.315506,0.2,-0.6,-0.341919
3,0.335367,0.2,-0.4,-0.246537
3,0.362545,0.2,-0.2,0
3,0.392178,0.2,0,0.390844
3,0.423805,0.2,0.2,0.645962
3,0.451569,0.2,0.4,0.910096
3,0.480432,0.2,0.6,0.80617
3,0.498916,0.2,0.8,1.225413
3,0.531078,0.2,1,1.220335
3,0.561026,0.4,-1,-0.885504
3,0.268817,0.4,-0.8,-0.767329
3,0.297176,0.4,-0.6,-0.944359
3,0.319634,0.4,-0.4,-0.488167
3,0.348576,0.4,-0.2,0
3,0.385311,0.4,0,0.383746
3,0.420844,0.4,0.2,0.869221
3,0.466446,0.4,0.4,0.960583
3,0.491511,0.4,0.6,0.990538
3,0.516586,0.4,0.8,1.008508
3,0.539577,0.4,1,1.616465
3,0.559972,0.6,-1,-0.914179
3,0.256309,0.6,-0.8,-0.938584
3,0.281266,0.6,-0.6,-0.664523
3,0.314468,0.6,-0.4,-0.411683
3,0.344612,0.6,-0.2,-0.457174
3,0.374104,0.6,0,0.375056
3,0.420773,0.6,0.2,1.001389
3,0.453537,0.6,0.4,1.155926
3,0.490441,0.6,0.6,1.237591
3,0.525204,0.6,0.8,1.540776
3,0.54804,0.6,1,1.752848
3,0.564082,0.8,-1,-0.999162
3,0.281723,0.8,-0.8,-1.020453
3,0.308214,0.8,-0.6,-0.99329
3,0.312142,0.8,-0.4,-0.739684
3,0.341837,0.8,-0.2,-0.309998
3,0.365162,0.8,0,0.360768
3,0.423868,0.8,0.2,0.963079
3,0.455363,0.8,0.4,1.018522
3,0.495239,0.8,0.6,1.327662
3,0.532762,0.8,0.8,1.57979
3,0.530354,0.8,1,1.798746
3,0.558632,1,-1,-0.999097
3,0.268056,1,-0.8,-0.998013
3,0.288331,1,-0.6,-1.02475
3,0.317182,1,-0.4,-0.793252
3,0.35635,1,-0.2,-0.323389
3,0.386077,1,0,0.384688
3,0.420835,1,0.2,0.998207
3,0.471396,1,0.4,1.133741
3,0.49844,1,0.6,1.342817
3,0.525441,1,0.8,1.673252
3,0.543292,1,1,-1.680364
3,0.641445,-1,-1,0
3,0.538563,-1,-0.8,0
3,0.51124,-1,-0.6,0
3,0.534129,-1,-0.4,0.302562
3,0.515465,-1,-0.2,0.386804
3,0.50435,-1,0,0.501404
3,0.499044,-1,0.2,0.618794
3,0.499125,-1,0.4,0.727606
3,0.496924,-1,0.6,0.813154
3,0.494546,-1,0.8,0.878501
3,0.49357,-1,1,0.800007
3,0.434345,-0.8,-1,0
3,0.538486,-0.8,-0.8,0
3,0.513663,-0.8,-0.6,0
3,0.509999,-0.8,-0.4,0
3,0.50449,-0.8,-0.2,0.367787
3,0.499906,-0.8,0,0.494989
3,0.499447,-0.8,0.2,0.619931
3,0.497333,-0.8,0.4,0.675083
3,0.478972,-0.8,0.6,0.788011
3,0.48438,-0.8,0.8,0.868134
3,0.486093,-0.8,1,0.911371
3,0.480278,-0.6,-1,0
3,0.507549,-0.6,-0.8,0
3,0.507853,-0.6,-0.6,0
3,0.505177,-0.6,-0.4,0
3,0.512856,-0.6,-0.2,0.450003
3,0.513558,-0.6,0,0.50867
3,0.501025,-0.6,0.2,0.610433
3,0.493238,-0.6,0.4,0.605332
3,0.468635,-0.6,0.6,0.694422
3,0.459874,-0.6,0.8,0.800447
3,0.459684,-0.6,1,0.665341
3,0.411875,-0.4,-1,-0.367068
3,0.515293,-0.4,-0.8,0
3,0.509108,-0.4,-0.6,0
3,0.540179,-0.4,-0.4,0.516647
3,0.54078,-0.4,-0.2,0.447663
3,0.515518,-0.4,0,0.514192
3,0.496988,-0.4,0.2,0.597723
3,0.488374,-0.4,0.4,0.672089
3,0.473034,-0.4,0.6,0.750382
3,0.46215,-0.4,0.8,0.805783
3,0.451262,-0.4,1,0.848166
3,0.435916,-0.2,-1,-0.905815
3,0.476046,-0.2,-0.8,-0.623394
3,0.463684,-0.2,-0.6,-0.369098
3,0.468529,-0.2,-0.4,0
3,0.477255,-0.2,-0.2,0
3,0.491911,-0.2,0,0.487665
3,0.498611,-0.2,0.2,0.781493
3,0.504758,-0.2,0.4,0.955666
3,0.506937,-0.2,0.6,1.002849
3,0.515096,-0.2,0.8,1.051971
3,0.517999,-0.2,1,1.128261
3,0.526017,0,-1,-0.942552
3,0.397482,0,-0.8,-0.97556
3,0.417646,0,-0.6,-0.87705
3,0.436463,0,-0.4,-0.30205
3,0.455766,0,-0.2,0
3,0.477135,0,0,0.475347
3,0.500855,0,0.2,0.780549
3,0.521135,0,0.4,0.961055
3,0.541713,0,0.6,1.0167
3,0.560565,0,0.8,1.275277
3,0.577555,0,1,1.256452
3,0.595945,0.2,-1,-0.937619
3,0.36535,0.2,-0.8,-0.872975
3,0.388259,0.2,-0.6,-0.910931
3,0.410292,0.2,-0.4,-0.489967
3,0.439448,0.2,-0.2,0
3,0.466572,0.2,0,0.468533
3,0.499191,0.2,0.2,0.90516
3,0.531593,0.2,0.4,0.997589
3,0.560051,0.2,0.6,1.109501
3,0.58019,0.2,0.8,1.306303
3,0.602566,0.2,1,1.506759
3,0.627627,0.4,-1,-1.097609
3,0.350801,0.4,-0.8,-0.999153
3,0.379864,0.4,-0.6,-0.912134
3,0.397458,0.4,-0.4,-0.598476
3,0.429144,0.4,-0.2,0
3,0.449973,0.4,0,0.452654
3,0.497924,0.4,0.2,0.954626
3,0.530136,0.4,0.4,1.02208
3,0.559572,0.4,0.6,1.12991
3,0.594309,0.4,0.8,1.35478
3,0.6126,0.4,1,1.697489
3,0.633584,0.6,-1,-1.018477
3,0.353192,0.6,-0.8,-1.117795
3,0.368594,0.6,-0.6,-0.995942
3,0.394136,0.6,-0.4,-0.794713
3,0.419282,0.6,-0.2,-0.20371
3,0.439088,0.6,0,0.435914
3,0.492317,0.6,0.2,0.883424
3,0.539939,0.6,0.4,1.147457
3,0.570544,0.6,0.6,1.319519
3,0.597414,0.6,0.8,1.480776
3,0.617743,0.6,1,1.774271
3,0.633629,0.8,-1,-1.142789
3,0.357802,0.8,-0.8,-1.329216
3,0.385205,0.8,-0.6,-1.051406
3,0.409899,0.8,-0.4,-0.92475
3,0.431714,0.8,-0.2,-0.263004
3,0.457142,0.8,0,0.45595
3,0.498441,0.8,0.2,0.906825
3,0.532607,0.8,0.4,0.999213
3,0.564876,0.8,0.6,0.991474
3,0.609822,0.8,0.8,1.287699
3,0.611323,0.8,1,1.645398
3,0.623282,1,-1,-0.941816
3,0.341116,1,-0.8,-0.824226
3,0.369136,1,-0.6,-0.609536
3,0.398855,1,-0.4,-0.493552
3,0.424108,1,-0.2,0.216567
3,0.459981,1,0,0.457667
3,0.499572,1,0.2,0.834947
3,0.540734,1,0.4,0.819503
3,0.563719,1,0.6,1.120297
3,0.593137,1,0.8,1.126229
3,0.620385,1,1,-2
3,0.704664,-1,-1,0
3,0.564118,-1,-0.8,0
3,0.584253,-1,-0.6,0
3,0.576085,-1,-0.4,0.383506
3,0.593113,-1,-0.2,0.464761
3,0.57256,-1,0,0.568929
3,0.574038,-1,0.2,0.687706
3,0.575021,-1,0.4,0.785484
3,0.576555,-1,0.6,0.86617
3,0.577485,-1,0.8,0.921586
3,0.575308,-1,1,0.95377
3,0.579098,-0.8,-1,0
3,0.565178,-0.8,-0.8,0
3,0.570202,-0.8,-0.6,0
3,0.562907,-0.8,-0.4,0.302532
3,0.568761,-0.8,-0.2,0.437744
3,0.572011,-0.8,0,0.56967
3,0.572417,-0.8,0.2,0.685471
3,0.572988,-0.8,0.4,0.786146
3,0.575639,-0.8,0.6,0.863462
3,0.578429,-0.8,0.8,0.919285
3,0.579736,-0.8,1,0.956501
3,0.572623,-0.6,-1,0
3,0.569939,-0.6,-0.8,0
3,0.567012,-0.6,-0.6,0
3,0.569461,-0.6,-0.4,0.297969
3,0.568441,-0.6,-0.2,0.436884
3,0.570897,-0.6,0,0.568089
3,0.571654,-0.6,0.2,0.683046
3,0.57705,-0.6,0.4,0.784854
3,0.581099,-0.6,0.6,0.861313
3,0.584294,-0.6,0.8,0.89226
3,0.543357,-0.6,1,0.945666
3,0.573036,-0.4,-1,0
3,0.547969,-0.4,-0.8,0
3,0.551182,-0.4,-0.6,0
3,0.578864,-0.4,-0.4,0
3,0.565543,-0.4,-0.2,0.419874
3,0.565128,-0.4,0,0.562312
3,0.573227,-0.4,0.2,0.708741
3,0.570568,-0.4,0.4,0.819715
3,0.580824,-0.4,0.6,0.911302
3,0.562685,-0.4,0.8,0.786431
3,0.511305,-0.4,1,0.895657
3,0.513461,-0.2,-1,-0.788407
3,0.537923,-0.2,-0.8,-0.627272
3,0.543976,-0.2,-0.6,-0.408307
3,0.55488,-0.2,-0.4,0
3,0.553914,-0.2,-0.2,0
3,0.566663,-0.2,0,0.561915
3,0.571835,-0.2,0.2,0.798436
3,0.584151,-0.2,0.4,0.959614
3,0.588597,-0.2,0.6,0.991633
3,0.60426,-0.2,0.8,1.006528
3,0.61587,-0.2,1,1.05187
3,0.620575,0,-1,-0.979468
3,0.476326,0,-0.8,-0.79637
3,0.490625,0,-0.6,-0.505449
3,0.510329,0,-0.4,0
3,0.528803,0,-0.2,0
3,0.550121,0,0,0.550204
3,0.572359,0,0.2,0.838295
3,0.595104,0,0.4,0.975854
3,0.615624,0,0.6,1.112122
3,0.629115,0,0.8,1.137972
3,0.645811,0,1,1.223774
3,0.664268,0.2,-1,-0.8801
3,0.445655,0.2,-0.8,-0.997114
3,0.459175,0.2,-0.6,-0.79746
3,0.489044,0.2,-0.4,-0.345081
3,0.516355,0.2,-0.2,0
3,0.544619,0.2,0,0.545188
3,0.571597,0.2,0.2,0.863285
3,0.600733,0.2,0.4,0.982343
3,0.625697,0.2,0.6,0.918273
3,0.643956,0.2,0.8,1.244344
3,0.670109,0.2,1,1.189878
3,0.685328,0.4,-1,-0.541494
3,0.435115,0.4,-0.8,-0.703452
3,0.459133,0.4,-0.6,-0.450413
3,0.481996,0.4,-0.4,0
3,0.510027,0.4,-0.2,0.147033
3,0.537502,0.4,0,0.538036
3,0.571631,0.4,0.2,0.759619
3,0.603738,0.4,0.4,0.985547
3,0.633569,0.4,0.6,0.9415
3,0.652006,0.4,0.8,1.129276
